Stage,Strain no,Genotype,Treatment,Slide no,Name,Nucleus number,DAPIpeakA,DAPIvalleyB,DAPIoutC,FITCpeakA,FITCvalleyB,FITCoutC,DAPI_A-B,DAPI_A-C,DAPI_B-C,FITC_A-B,FITC_A-C,FITC_B-C
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,9,923.3,361.2,69.9,293.6,91.4,126.7,562.1,853.4,291.3,202.2,166.9,-35.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,10,1042.2,213,114.7,230.3,133.4,159.2,829.2,927.5,98.3,96.9,71.1,-25.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,11,1176,420,73,296.6,101.3,186,756,1103,347,195.3,110.6,-84.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,12,1288,395,125,283.1,109.5,183,893,1163,270,173.6,100.1,-73.5
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,13,1014.9,405.4,72.9,210.9,107.9,86.3,609.5,942,332.5,103,124.6,21.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,14,885.2,400.4,89.6,259.6,106.2,102.4,484.8,795.6,310.8,153.4,157.2,3.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,15,1097,388,81,231.1,110.2,170,709,1016,307,120.9,61.1,-59.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,16,1407,183,101,241.9,113.7,171.7,1224,1306,82,128.2,70.2,-58
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,17,1292,409,194,229.1,90.6,189,883,1098,215,138.5,40.1,-98.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,18,1286,306,98,242.5,118.2,162.9,980,1188,208,124.3,79.6,-44.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,19,1067,277,76,255.6,115,197.7,790,991,201,140.6,57.9,-82.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,20,1323,241,91,235.7,112.6,184.6,1082,1232,150,123.1,51.1,-72
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,21,905.6,259.2,96,188.3,89.8,174,646.4,809.6,163.2,98.5,14.3,-84.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,22,1015.8,283.8,80.7,221.4,108,201,732,935.1,203.1,113.4,20.4,-93
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,23,840.6,271.7,108.4,200.8,102.2,175,568.9,732.2,163.3,98.6,25.8,-72.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,24,1054.4,341,103.9,221.8,119.7,22.9,713.4,950.5,237.1,102.1,198.9,96.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,25,1035.7,212,110.8,239.7,109.6,220.7,823.7,924.9,101.2,130.1,19,-111.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,26,1059.1,457,97,216.2,124.2,201.9,602.1,962.1,360,92,14.3,-77.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,27,1192,346,82,268,113,170,846,1110,264,155,98,-57
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,28,1275,182,97,266.9,124.7,210.9,1093,1178,85,142.2,56,-86.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,29,999,264.7,160.8,251.6,91,175,734.3,838.2,103.9,160.6,76.6,-84
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,30,1182,282,161,299.5,142.2,161,900,1021,121,157.3,138.5,-18.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,31,1102,347,131,222.4,112.7,155,755,971,216,109.7,67.4,-42.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,32,1049,235,90,256.2,97.4,181.7,814,959,145,158.8,74.5,-84.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,33,1080,611,120,250.1,156.4,323.8,469,960,491,93.7,-73.7,-167.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,34,1344,298,139,277.9,133,162,1046,1205,159,144.9,115.9,-29
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,35,944.9,280.7,102.3,248.8,113.4,165.5,664.2,842.6,178.4,135.4,83.3,-52.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,36,1046,396,132,289.9,125.9,224,650,914,264,164,65.9,-98.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,37,930.9,288.3,108,252,129.5,175,642.6,822.9,180.3,122.5,77,-45.5
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,38,813.6,261.1,110.7,297,111.1,172.5,552.5,702.9,150.4,185.9,124.5,-61.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,39,916.6,262.2,87.8,270,129,264.4,654.4,828.8,174.4,141,5.6,-135.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,40,890.3,313.6,101,322,107.4,217,576.7,789.3,212.6,214.6,105,-109.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,41,1063.5,366.4,101.3,365,131.7,261,697.1,962.2,265.1,233.3,104,-129.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,42,964.4,342.7,165,321,125.4,212,621.7,799.4,177.7,195.6,109,-86.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,43,868.8,249.5,89.7,273.1,110,179.1,619.3,779.1,159.8,163.1,94,-69.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,44,1133,278,121,1127,257,96,855,1012,157,870,1031,161
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,45,845.3,514.7,117,314.3,133.3,186,330.6,728.3,397.7,181,128.3,-52.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,46,1153,353,62,211.7,103.7,183,800,1091,291,108,28.7,-79.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,47,767.3,371,220,270.7,111.1,124,396.3,547.3,151,159.6,146.7,-12.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,48,1141,237,78,299.9,123.2,154,904,1063,159,176.7,145.9,-30.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,49,708.9,198.3,59.7,402.1,106,248,510.6,649.2,138.6,296.1,154.1,-142
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,50,876.6,281.7,113.7,184.4,91,141,594.9,762.9,168,93.4,43.4,-50
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,51,795.5,232.9,105.4,226.5,101.9,198.7,562.6,690.1,127.5,124.6,27.8,-96.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,52,1043.1,220.8,72.3,313.6,103.7,175.9,822.3,970.8,148.5,209.9,137.7,-72.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,53,1110,246,62,191.5,112.1,120.7,864,1048,184,79.4,70.8,-8.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,54,804.1,222.8,74.7,297.2,107.1,121.8,581.3,729.4,148.1,190.1,175.4,-14.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091602,55,893.2,300.3,60,282.9,94.4,113.5,592.9,833.2,240.3,188.5,169.4,-19.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,1,1407,189,71,337,117.8,143.3,1218,1336,118,219.2,193.7,-25.5
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,2,1108,422,61,295,112.8,152.7,686,1047,361,182.2,142.3,-39.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,3,1000.9,347.1,115,303.5,119.1,168,653.8,885.9,232.1,184.4,135.5,-48.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,4,1139,337,90,318,108.2,114.9,802,1049,247,209.8,203.1,-6.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,5,1169,194,66,359,109.2,109.8,975,1103,128,249.8,249.2,-0.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,6,1035.6,232.8,108.3,434.8,137,151,802.8,927.3,124.5,297.8,283.8,-14
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,7,1045,357,65,354.7,141.7,95,688,980,292,213,259.7,46.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,8,1439,352,67,465.8,149.4,147,1087,1372,285,316.4,318.8,2.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,9,1294,558,92,214.3,129.9,182,736,1202,466,84.4,32.3,-52.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,10,1436,351,520,229,99.3,164,1085,916,-169,129.7,65,-64.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,11,1232,416,70,247.7,112.6,150,816,1162,346,135.1,97.7,-37.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,12,1220,396,61,300.8,100.2,154,824,1159,335,200.6,146.8,-53.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,13,1013.4,445.4,62,215.2,100.1,135,568,951.4,383.4,115.1,80.2,-34.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,14,1156,222,90,223,100.7,145,934,1066,132,122.3,78,-44.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,15,1266,258,120,239.1,130.7,165.8,1008,1146,138,108.4,73.3,-35.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,16,861.6,347.5,76.7,281.8,112.9,176.6,514.1,784.9,270.8,168.9,105.2,-63.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,17,1395,441,85,271.5,131.5,180,954,1310,356,140,91.5,-48.5
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,18,1239,270,116,236.1,120.2,175.1,969,1123,154,115.9,61,-54.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,19,1503,386,119,220.3,135.5,145.5,1117,1384,267,84.8,74.8,-10
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,20,1187,253,62,311.6,130.8,192.5,934,1125,191,180.8,119.1,-61.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,21,1473,451,211,271.7,160,183,1022,1262,240,111.7,88.7,-23
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,22,1525,245,124,287,144.4,275.4,1280,1401,121,142.6,11.6,-131
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,23,1275,497,121,264.4,128.5,209.6,778,1154,376,135.9,54.8,-81.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,24,1091,508,101,247.1,124.4,201.3,583,990,407,122.7,45.8,-76.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,25,1121,264,124,316.3,110.9,157,857,997,140,205.4,159.3,-46.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,26,922,283.1,62.4,245.6,103.6,146,638.9,859.6,220.7,142,99.6,-42.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,27,1319,350,181,260.2,132.8,187,969,1138,169,127.4,73.2,-54.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,28,1277,272,84,268.7,111.7,153,1005,1193,188,157,115.7,-41.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,29,1402,443,168,252.7,128.5,170.1,959,1234,275,124.2,82.6,-41.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,30,1417,289,95,306.3,142.5,207.6,1128,1322,194,163.8,98.7,-65.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,31,1475,497,92,277.3,139,221.3,978,1383,405,138.3,56,-82.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,32,1514,374,62,334.6,160.8,180.9,1140,1452,312,173.8,153.7,-20.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,33,1487,387,116,309.3,148.6,201.2,1100,1371,271,160.7,108.1,-52.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,34,1563,263,211,326,131.9,173,1300,1352,52,194.1,153,-41.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,35,1597,242,108,309.8,155.8,142,1355,1489,134,154,167.8,13.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,36,1161,357,108,328.9,148,217.7,804,1053,249,180.9,111.2,-69.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,37,1284,523,67,338.3,169.6,146,761,1217,456,168.7,192.3,23.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,38,1582,683,123,366.3,148.6,157,899,1459,560,217.7,209.3,-8.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,39,1356,348,93,276.6,134.7,177,1008,1263,255,141.9,99.6,-42.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,40,1584,439,120,336.6,144.7,167,1145,1464,319,191.9,169.6,-22.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,41,1508,664,102,281.3,145.6,287,844,1406,562,135.7,-5.7,-141.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,42,1465,426,128,219.7,140.8,196,1039,1337,298,78.9,23.7,-55.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,43,1457,1023,133,269.9,166.8,137,434,1324,890,103.1,132.9,29.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,44,1263,352,91,320,138.8,162,911,1172,261,181.2,158,-23.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,45,1323,769,84,262.7,139.1,164.3,554,1239,685,123.6,98.4,-25.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,46,1621,216,81,304.6,114.5,160.2,1405,1540,135,190.1,144.4,-45.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,47,1154,447,80,336.8,110.7,120.9,707,1074,367,226.1,215.9,-10.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,48,1713,800,147,323.3,146.3,187.7,913,1566,653,177,135.6,-41.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,49,1553,505,179,566.5,157.3,172,1048,1374,326,409.2,394.5,-14.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091606,50,1335,487,73,303.8,88.5,84,848,1262,414,215.3,219.8,4.5
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,1,1088,319.7,130.9,212.5,109,184,768.3,957.1,188.8,103.5,28.5,-75
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,2,849.6,320.5,84.5,212.3,113.3,155.4,529.1,765.1,236,99,56.9,-42.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,3,1186,362,104,263.8,104.3,170.3,824,1082,258,159.5,93.5,-66
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,4,1435,375,73,185,122.3,159,1060,1362,302,62.7,26,-36.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,5,1390,241,273,229.4,109.6,153,1149,1117,-32,119.8,76.4,-43.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,6,1450,183,111,293.4,106.6,160,1267,1339,72,186.8,133.4,-53.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,7,1267,328,167,253.8,125.6,127,939,1100,161,128.2,126.8,-1.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,8,1060.4,364.2,174,346.2,131.8,177.1,696.2,886.4,190.2,214.4,169.1,-45.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,9,1265,467,121,388,131.5,166,798,1144,346,256.5,222,-34.5
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,10,1481,435,133,236.6,129,195.8,1046,1348,302,107.6,40.8,-66.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,11,1309,302,104,250.3,152.3,172.7,1007,1205,198,98,77.6,-20.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,12,1584,287,100,352.2,120.9,164.8,1297,1484,187,231.3,187.4,-43.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,13,1206,421,135,262,143.3,173.7,785,1071,286,118.7,88.3,-30.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,14,1519,335,98,226.7,126,174.9,1184,1421,237,100.7,51.8,-48.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,15,934.4,236.1,120.1,221.9,128.9,165.5,698.3,814.3,116,93,56.4,-36.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,16,1199,371,86,406.2,114.2,179,828,1113,285,292,227.2,-64.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,17,1442,357,128,239.9,120.4,173,1085,1314,229,119.5,66.9,-52.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,18,1014.4,269.7,112.1,337.5,133.4,181.8,744.7,902.3,157.6,204.1,155.7,-48.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,19,907.2,444,77.2,232.4,111,167.6,463.2,830,366.8,121.4,64.8,-56.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,20,1505,470,384,215.3,128.3,166,1035,1121,86,87,49.3,-37.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,21,1223,487,83,254.4,121.1,161.2,736,1140,404,133.3,93.2,-40.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,22,1457,307,130,351.1,133.9,178,1150,1327,177,217.2,173.1,-44.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,23,1280,641,97,242.3,121.8,132.5,639,1183,544,120.5,109.8,-10.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,24,1017.7,282.6,130.1,328.8,134.6,154.4,735.1,887.6,152.5,194.2,174.4,-19.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,25,1269,428,216,214,121.7,167.8,841,1053,212,92.3,46.2,-46.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,26,1092,480,97,305.1,140.8,142.1,612,995,383,164.3,163,-1.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,27,1284,263,132,333.4,135.2,224.1,1021,1152,131,198.2,109.3,-88.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,28,1245,507,192,221,126.4,195.4,738,1053,315,94.6,25.6,-69
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,29,1098,256,92,249.7,119.9,151,842,1006,164,129.8,98.7,-31.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,30,965.8,249.3,138.2,322.2,158.8,161.5,716.5,827.6,111.1,163.4,160.7,-2.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,31,1382,378,120,315.9,125.1,222.3,1004,1262,258,190.8,93.6,-97.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,32,1547,360,115,341,150.2,215.2,1187,1432,245,190.8,125.8,-65
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,33,1355,392,106,285.5,156.6,200,963,1249,286,128.9,85.5,-43.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,34,1149,211,93,302.4,116.2,150.5,938,1056,118,186.2,151.9,-34.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,35,1526,513,91,314.4,131.2,161,1013,1435,422,183.2,153.4,-29.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,36,1548,580,132,266.2,108.6,171.9,968,1416,448,157.6,94.3,-63.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,37,1565,407,112,259.2,151.3,186.3,1158,1453,295,107.9,72.9,-35
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,38,1531,490,107,345.5,127.3,223.9,1041,1424,383,218.2,121.6,-96.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,39,1341,340,58,292.1,118.7,72.6,1001,1283,282,173.4,219.5,46.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,40,1304,525,105,329.4,135.8,176.2,779,1199,420,193.6,153.2,-40.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,41,1659,667,149,312.3,191.3,187.3,992,1510,518,121,125,4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,42,1464,334,92,308.4,118,201.4,1130,1372,242,190.4,107,-83.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,43,1517,424,79,273.1,169.2,180.5,1093,1438,345,103.9,92.6,-11.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,44,1345,696,157,286.6,136.7,230.5,649,1188,539,149.9,56.1,-93.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,45,1527,215,70,298.3,122.8,104.9,1312,1457,145,175.5,193.4,17.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091610,46,1322,341,62,271.4,121.1,131,981,1260,279,150.3,140.4,-9.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,1,997.4,185,65.4,235.6,104.2,142.5,812.4,932,119.6,131.4,93.1,-38.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,2,910.4,384.3,66.5,294.5,121.9,153,526.1,843.9,317.8,172.6,141.5,-31.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,3,1166,184,96,294.3,125.9,169.2,982,1070,88,168.4,125.1,-43.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,4,949.9,337,74.4,219.5,152.2,143,612.9,875.5,262.6,67.3,76.5,9.2
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,5,817.3,185.8,71.9,204,102.8,148.9,631.5,745.4,113.9,101.2,55.1,-46.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,6,734,224.3,71.4,278.8,121,135,509.7,662.6,152.9,157.8,143.8,-14
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,7,974.4,263.8,102,273.4,132,184.4,710.6,872.4,161.8,141.4,89,-52.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,8,849.9,327.8,138,378,171.8,141,522.1,711.9,189.8,206.2,237,30.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,9,970.2,239.2,71,275.9,128.3,189,731,899.2,168.2,147.6,86.9,-60.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,10,874.4,233.9,294,247.3,117.2,123.3,640.5,580.4,-60.1,130.1,124,-6.1
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,11,934,291,87,284,132,175,643,847,204,152,109,-43
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,12,775.2,277.5,140.4,297.7,118.1,172.7,497.7,634.8,137.1,179.6,125,-54.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,13,777.2,232.4,85.2,304.2,137.7,150.1,544.8,692,147.2,166.5,154.1,-12.4
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,14,955.8,191.3,111,255.4,143.9,173.8,764.5,844.8,80.3,111.5,81.6,-29.9
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,15,681.3,179.9,73.4,343,126.1,188.9,501.4,607.9,106.5,216.9,154.1,-62.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,16,836.6,202.6,80.4,328,141.2,171,634,756.2,122.2,186.8,157,-29.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,17,864.7,187,56,368,182.9,116.1,677.7,808.7,131,185.1,251.9,66.8
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,18,840.9,258.3,70,356,153.3,160,582.6,770.9,188.3,202.7,196,-6.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,19,888.6,315.8,110.3,279.6,139.4,181,572.8,778.3,205.5,140.2,98.6,-41.6
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,20,710.7,201,73.4,369,136.6,178.9,509.7,637.3,127.6,232.4,190.1,-42.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,21,803.9,267.7,64,343.3,182.2,118.9,536.2,739.9,203.7,161.1,224.4,63.3
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,22,693.3,180.7,193.9,268.8,132.2,169.9,512.6,499.4,-13.2,136.6,98.9,-37.7
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,23,726.6,311,89,351.5,150.7,212.2,415.6,637.6,222,200.8,139.3,-61.5
Premeiotic Zone,TY5179,rec-8(ok978) IV,None,SJ264,SJ19091614,24,648,244.3,104,309.9,130.1,200.5,403.7,544,140.3,179.8,109.4,-70.4
